Date/Time,Electricity:Facility [kW](Hourly),Fans:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),Heating:Electricity [kW](Hourly),InteriorLights:Electricity [kW](Hourly),InteriorEquipment:Electricity [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Gas [kW](Hourly),InteriorEquipment:Gas [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly)
 04/22  12:00:00,62.5419297327,6.40417019355,13.2418100742,0.0,19.1483137236,23.7250123474,36.2170447034,0.701743749707,18.025,17.4903009537
 04/22  13:00:00,62.4550513455,6.38976498729,13.0237884281,0.0,19.3027497915,23.7161209604,35.5135678632,0.0,18.025,17.4885678632
 04/22  14:00:00,62.3831624173,6.38379399939,12.9578726795,0.0,19.3027497915,23.7161209604,35.5109917117,0.0,18.025,17.4859917117
 04/22  15:00:00,62.5616681525,6.42661601434,13.3835091163,0.0,19.3027497915,23.426170988,41.3363011768,0.0,18.025,23.3113011768
 04/22  16:00:00,66.5453099499,6.44475509119,12.8976968358,0.0,19.3027497915,27.8956505705,18.045,0.0,18.025,0.02
 04/22  17:00:00,75.3652270358,6.66791005046,12.8719859725,0.0,18.2229234133,37.5968344597,5.76629877781,0.0,0.0,5.76629877781
 04/22  18:00:00,92.0670036264,7.01546272141,15.2729254502,0.0,32.690315043,37.0816133363,5.77127776271,0.0,0.0,5.77127776271
 04/22  19:00:00,95.3366569807,7.19565080497,16.3667331213,0.0,36.8143715336,33.066984531,11.5424620331,0.0,0.0,11.5424620331
 04/22  20:00:00,106.939284003,7.35933555302,16.913598732,0.0,36.3493007332,38.7721355839,6.55201124826,0.771194758655,0.0,5.78081648961
 04/22  21:00:00,103.948105114,7.30765748824,16.091964304,0.0,36.1807251679,36.8228455648,7.44097400924,1.65928575811,0.0,5.78168825113
 04/22  22:00:00,79.1208033617,6.89080052431,13.0016530577,0.0,31.0351095914,20.6438685092,13.4092714634,1.82441954105,0.0,11.5848519223
 04/22  23:00:00,53.1669044048,6.48955502879,10.0028570537,0.0,17.4250845679,11.7056064465,7.55161819497,1.77614421423,0.0,5.77547398075
 04/22  24:00:00,45.5280512828,6.35007220192,8.73136511854,0.0,12.8411359301,10.0650221343,7.41066837451,1.649320182,0.0,5.76134819252
 04/23  01:00:00,44.7863777079,6.26796826666,7.95348737204,0.0,12.925468867,10.100111941,7.34946042187,1.59354713314,0.0,5.75591328872
 04/23  02:00:00,39.400512087,6.17439792117,7.28023744481,0.0,8.34152022915,10.0650221343,1.21612887881,1.19612887881,0.0,0.02
 04/23  03:00:00,39.5758436346,6.17161862205,7.45834121775,0.0,8.34152022915,10.0650221343,6.05545934876,0.300647931754,0.0,5.754811417
 04/23  04:00:00,41.1169677007,6.15432641315,7.41015581309,0.0,8.34152022915,11.6705166398,0.157911437287,0.137911437287,0.0,0.02
 04/23  05:00:00,45.0014229926,6.11840266097,7.17223499164,0.0,8.80141237637,15.3678112995,6.20294746875,0.43659023643,0.0,5.76635723232
 04/23  06:00:00,65.0804212291,6.31984689206,8.95720061619,0.0,18.5082010057,25.6353820695,6.09614961174,0.319599147042,0.0,5.7765504647
 04/23  07:00:00,80.3180631843,6.75273847158,12.9592121646,0.0,19.4926561212,41.1001056674,11.5845490693,0.0,0.0,11.5845490693
 04/23  08:00:00,111.804102018,7.31883527741,20.1218046448,0.0,26.3286599382,57.9988325916,35.3540062779,0.0114202207196,0.0,35.3425860572
 04/23  09:00:00,97.6967335226,7.10105812348,21.5055904739,0.0,26.2443270014,42.8153538416,41.4803121322,0.0,18.025,23.4553121322
 04/23  10:00:00,71.2897744573,6.7203029973,19.3539725161,0.0,21.7447113004,23.4437158914,41.4243658435,0.0,18.025,23.3993658435
 04/23  11:00:00,70.08850322,6.77523227993,20.49979465,0.0,19.3449162599,23.4437158914,35.5466220733,0.0,18.025,17.5216220733
 04/23  12:00:00,71.408535098,6.87292976353,21.5799507142,0.0,19.190480192,23.7425572507,41.3340162713,0.0,18.025,23.3090162713
 04/23  13:00:00,72.391020559,6.95372915759,22.4555138462,0.0,19.260583323,23.698576057,35.5139514504,0.0,18.025,17.4889514504
 04/23  14:00:00,72.5079068808,7.00212501281,22.52400208,0.0,19.260583323,23.698576057,35.5098032018,0.0,18.025,17.4848032018
 04/23  15:00:00,72.2944278115,7.04260828519,22.5599908495,0.0,19.260583323,23.4086260847,35.5095450882,0.0,18.025,17.4845450882
 04/23  16:00:00,75.519080784,7.04204270832,21.3339011285,0.0,19.260583323,27.8781056672,23.7859658497,0.0,18.025,5.76096584974
 04/23  17:00:00,83.0848931122,7.19921764556,20.1200661216,0.0,18.1807569449,37.5792895564,5.76601615804,0.0,0.0,5.76601615804
 04/23  18:00:00,97.9844858238,7.48044804919,20.8448573981,0.0,32.6059821062,37.0465235296,5.77120606417,0.0,0.0,5.77120606417
