Date/Time,Electricity:Facility [kW](Hourly),Fans:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),Heating:Electricity [kW](Hourly),InteriorLights:Electricity [kW](Hourly),InteriorEquipment:Electricity [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Gas [kW](Hourly),InteriorEquipment:Gas [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly)
 10/26  04:00:00,135.395186634,30.955271254,31.3566664124,0.0,12.7620426787,28.1191506574,134.526704597,30.1217281024,3.33212,101.072856494
 10/26  05:00:00,211.926692029,33.3680239592,75.3021687748,0.0,25.5240853573,30.610668775,200.038385659,20.7665365512,8.3303,170.941549108
 10/26  06:00:00,339.038757037,34.4939752216,102.129498721,0.0,51.0481707146,78.1489452969,329.220419164,12.8999181527,16.6606,299.659901012
 10/26  07:00:00,426.758102109,35.7920334529,138.329953493,0.0,64.3609230253,109.708623606,432.844294989,11.6048328226,24.9909,396.248562167
 10/26  08:00:00,352.163784025,35.7807766643,117.167061858,0.0,51.0481707146,80.7689615957,348.798571736,8.79554527099,33.3212,306.681826465
 10/26  09:00:00,320.361943025,36.3690035757,113.144147316,0.0,51.0481707146,71.0224615957,307.578272142,5.70964710781,66.8089,235.059725034
 10/26  10:00:00,271.702558345,36.4517854392,113.217610767,0.0,32.1804615127,65.7244621605,270.76959237,4.0599029086,83.4695,183.240189461
 10/26  11:00:00,280.266279034,36.5009249057,120.777013483,0.0,32.1804615127,65.7244621605,226.363249649,2.50588544972,83.4695,140.387864199
 10/26  12:00:00,294.563015198,36.5388976253,135.289779412,0.0,32.1804615127,65.7244621605,218.057621031,1.56542596958,83.4695,133.022695062
 10/26  13:00:00,294.998404919,36.5730099038,145.132631896,0.0,32.1804615127,55.9779621605,214.52787792,1.50582476475,75.1392,137.882853156
 10/26  14:00:00,295.941934427,36.6003694356,146.302098149,0.0,32.1804615127,55.9779621605,206.103965656,1.57553442057,66.8089,137.719531236
 10/26  15:00:00,295.673458958,36.6253947443,146.310623152,0.0,32.1804615127,55.9779621605,208.015267822,1.65846246079,75.1392,131.217605362
 10/26  16:00:00,324.657997275,36.3275469208,146.638280987,0.0,32.1804615127,60.9114621605,199.895073669,0.557844247434,91.7998,107.537429422
 10/26  17:00:00,358.360159733,35.8207988482,146.109196538,0.0,32.1804615127,77.5397301883,199.097612752,2.16473046811,49.9818,146.951082284
 10/26  18:00:00,416.113912053,35.8691388835,143.824390619,0.0,77.122965704,86.2600435998,331.709779543,3.49030853135,49.9818,278.237671011
 10/26  19:00:00,434.863465909,35.8113405202,143.368350797,0.0,102.647051061,80.1663183927,242.157610982,3.28393331633,33.3212,205.552477666
 10/26  20:00:00,459.569892034,35.7989008466,142.570403802,0.0,115.40909374,92.7192997104,234.564803183,3.27133611094,33.3212,197.972267073
 10/26  21:00:00,434.553715917,35.8420309396,141.015970731,0.0,102.647051061,94.1340635361,331.642258784,3.71740695858,24.9909,302.933951826
 10/26  22:00:00,369.117168415,35.9342350057,141.98588668,0.0,77.122965704,65.871452062,245.85541503,5.64171377968,16.6606,223.553101251
 10/26  23:00:00,302.308868014,35.9074176464,143.127469788,0.0,38.286128036,48.4199368926,140.62879467,7.58199074793,8.3303,124.716503922
 10/26  24:00:00,189.806221329,32.5637730575,73.4932455864,0.0,25.5240853573,30.610668775,104.437606625,0.0168656776507,3.33212,101.088620947
 10/27  01:00:00,174.864048944,31.7595221558,67.7079213363,0.0,19.418418834,29.3649097162,77.2262325227,0.0,3.33212,73.8941125227
 10/27  02:00:00,208.225562241,33.3680239592,105.299666362,0.0,12.7620426787,28.1191506574,77.2747601432,0.040900432371,3.33212,73.9017397108
 10/27  03:00:00,187.97474676,32.5637730575,86.7601381902,0.0,12.7620426787,28.1191506574,77.2940503658,0.0460328264394,3.33212,73.9158975393
